start_year,neighborhood,parcels,foreclosures,foreclosures_per_1k
2012,WEDGEWOOD,477,1,2.0964360587002098
2012,WEST VIEW,406,0,0
2012,WHISPERING HILLS,213,4,18.779342723004696
2012,WHITE MANOR,582,4,6.8728522336769755
2012,WICK FIELD,162,3,18.51851851851852
2012,WILLIAMSBURG,596,18,30.201342281879196
2012,WILSON PARK,636,5,7.861635220125786
2012,WOODLAND COURT,135,2,14.814814814814815
2012,WOODLANDS,632,26,41.13924050632911
2012,WYRICK PARK,340,6,17.647058823529413
2012,YANKEE HILL,565,3,5.3097345132743365
2013,ALCOTT PARK,483,1,2.070393374741201
2013,ALVERNO,162,1,6.172839506172839
2013,AMANI,1442,32,22.191400832177532
2013,ARLINGTON GARDENS,739,11,14.884979702300406
2013,ARLINGTON HEIGHTS,1194,32,26.80067001675042
2013,AVENUES WEST,275,3,10.90909090909091
2013,BARAN PARK,89,2,22.47191011235955
2013,BAY VIEW,5098,60,11.769321302471557
2013,BLUEMOUND HEIGHTS,1010,14,13.861386138613861
2013,BORCHERT FIELD,929,18,19.3756727664155
2013,BRADLEY ESTATES,1027,22,21.421616358325217
2013,BREWER'S HILL,595,5,8.403361344537815
2013,BRYNWOOD,2,0,0
2013,BUCHEL PARK,13,0,0
2013,BURNHAM PARK,1334,40,29.985007496251875
2013,CALUMET FARMS,378,3,7.936507936507936
2013,CAMBRIDGE HEIGHTS,493,4,8.113590263691684
2013,CANNON PARK,415,1,2.4096385542168677
2013,CAPITOL HEIGHTS,1654,44,26.602176541717046
2013,CASTLE MANOR,749,8,10.68090787716956
2013,CLARKE SQUARE,987,27,27.35562310030395
2013,CLAYTON CREST,534,5,9.363295880149813
2013,CLOCK TOWER ACRES,345,3,8.695652173913043
2013,COLD SPRING PARK,279,7,25.089605734767026
2013,COLLEGE HEIGHTS,373,4,10.723860589812332
2013,COLUMBUS PARK,1122,29,25.846702317290553
2013,CONCORDIA,199,4,20.100502512562816
2013,COOPER PARK,1205,12,9.95850622406639
2013,COPERNICUS PARK,472,7,14.830508474576272
2013,DINEEN PARK,908,25,27.53303964757709
2013,DOWNER WOODS,658,4,6.079027355623101
2013,DRETZKA PARK,19,0,0
2013,ENDERIS PARK,917,3,3.271537622682661
2013,ESTABROOK PARK,9,0,0
2013,EUCLID PARK,455,4,8.791208791208792
2013,FAIR PARK,421,6,14.251781472684087
2013,FAIRFIELD,331,12,36.25377643504532
2013,FAIRVIEW,1382,12,8.683068017366137
2013,FERNWOOD,1062,5,4.708097928436911
2013,FLORIST HIGHLANDS,283,4,14.134275618374557
2013,FOREST HOME HILLS,761,24,31.537450722733244
2013,FRANKLIN HEIGHTS,2091,46,21.999043519846964
2013,FREEDOM VILLAGE,138,0,0
2013,GARDEN HOMES,586,12,20.477815699658702
2013,GOLDEN GATE,267,3,11.235955056179774
2013,GOLDEN VALLEY,1060,13,12.264150943396228
2013,GOLDMAN PARK,528,7,13.257575757575758
2013,GRA-RAM,478,4,8.368200836820083
2013,GRACELAND,789,20,25.348542458808616
2013,GRANTOSA,357,6,16.80672268907563
2013,GRANVILLE STATION,335,3,8.955223880597016
2013,GRANVILLE WOODS,2,0,0
2013,GRASSLYN MANOR,1573,37,23.521932612841702
2013,GREEN MOOR,187,2,10.695187165775401
2013,GROVER HEIGHTS,100,1,10
2013,HALYARD PARK,135,3,22.22222222222222
2013,HAMPTON HEIGHTS,2097,61,29.089175011921792
2013,HARAMBEE,2338,57,24.379811804961506
2013,HARBOR VIEW,149,1,6.7114093959731544
2013,HARDER'S OAKS,150,1,6.666666666666667
2013,HAVENWOODS,176,8,45.45454545454545
2013,HAWLEY FARMS,598,9,15.050167224080267
2013,HAWTHORNE GLEN,122,1,8.196721311475411
2013,HERITAGE HEIGHTS,187,1,5.347593582887701
2013,HIGHWOOD ESTATES,500,1,2
2013,HILLSIDE,40,0,0
2013,HISTORIC MITCHELL STREET,1594,26,16.311166875784192
2013,HISTORIC THIRD WARD,614,2,3.257328990228013
2013,HOLLER PARK,167,2,11.976047904191617
2013,HONEY CREEK MANOR,834,11,13.189448441247002
2013,HONEY CREEK PARKWAY,435,5,11.494252873563218
2013,JACKSON PARK,2382,24,10.075566750629722
2013,JOHNSON'S WOODS,912,15,16.44736842105263
2013,JUNEAU TOWN,844,3,3.554502369668246
2013,KILBOURN TOWN,224,4,17.857142857142858
2013,KING PARK,166,5,30.120481927710845
2013,KOPS PARK,1169,17,14.54234388366125
2013,LAND BANK,19,0,0
2013,LAYTON PARK,1599,46,28.767979987492183
2013,LENOX HEIGHTS,452,11,24.336283185840706
2013,LINCOLN CREEK,1962,68,34.6585117227319
2013,LINCOLN PARK,1399,42,30.021443888491778
2013,LINCOLN VILLAGE,1938,48,24.76780185758514
2013,LINDSAY PARK,1055,25,23.696682464454973
2013,LITTLE MENOMONEE PARKWAY,274,9,32.846715328467155
2013,LONG VIEW,915,24,26.229508196721312
2013,LOWER EAST SIDE,2331,15,6.435006435006435
2013,LYONS PARK,521,6,11.516314779270633
2013,MACK ACRES,69,0,0
2013,MAITLAND PARK,319,2,6.269592476489028
2013,MAPLE TREE,385,14,36.36363636363636
2013,MARTIN DRIVE,410,10,24.390243902439025
2013,MC GOVERN PARK,1045,29,27.751196172248804
2013,MELODY VIEW,202,2,9.900990099009901
2013,MENOMONEE RIVER HILLS,1893,46,24.300052826201796
2013,MENOMONEE RIVER HILLS EAST,636,14,22.0125786163522
2013,MENOMONEE RIVER VALLEY,126,0,0
2013,MERRILL PARK,527,19,36.05313092979127
2013,METCALFE PARK,549,14,25.500910746812387
2013,MIDTOWN,1288,33,25.62111801242236
2013,MILL VALLEY,331,7,21.148036253776436
2013,MILLER VALLEY,108,6,55.55555555555555
2013,MILWAUKEE RIVER PARKWAY,231,3,12.987012987012989
2013,MITCHELL FIELD,60,0,0
2013,MITCHELL PARK,8,0,0
2013,MITCHELL WEST,872,13,14.908256880733946
2013,MORGAN HEIGHTS,541,4,7.393715341959335
2013,MORGANDALE,2487,35,14.07318053880177
2013,MOUNT MARY,699,1,1.4306151645207439
2013,MOUNT OLIVET,56,2,35.714285714285715
2013,MURRAY HILL,660,12,18.18181818181818
2013,MUSKEGO WAY,1864,50,26.82403433476395
2013,"NASH PARK",847,18,21.251475796930343
2013,"NATIONAL PARK",456,13,28.508771929824558
2013,NEW COELN,160,0,0
2013,NORTH DIVISION,1678,37,22.050059594755663
2013,NORTH GRANVILLE,42,0,0
2013,NORTHPOINT,559,1,1.7889087656529516
2013,NORTHRIDGE,226,6,26.548672566371682
2013,NORTHRIDGE LAKES,313,8,25.559105431309902
2013,OLD NORTH MILWAUKEE,3050,111,36.39344262295082
2013,PARK KNOLL,395,2,5.063291139240507
2013,PARK PLACE,41,0,0
2013,PARK VIEW,130,1,7.6923076923076925
2013,PARKWAY HILLS,153,4,26.143790849673202
2013,PHEASANT RUN,482,9,18.672199170124482
2013,POLLBER HEIGHTS,74,2,27.027027027027028
2013,POLONIA,1004,34,33.86454183266932
2013,RED OAK HEIGHTS,232,1,4.310344827586206
2013,RIDGEVIEW,90,0,0
2013,RIVER BEND,499,3,6.012024048096192
2013,RIVERSIDE PARK,238,2,8.403361344537815
2013,RIVERTON HEIGHTS,465,4,8.602150537634408
2013,RIVERWEST,2951,18,6.099627245001694
2013,ROLLING GREEN,495,1,2.0202020202020203
2013,ROOSEVELT GROVE,1451,29,19.986216402481045
2013,ROOT CREEK,479,4,8.35073068893528
2013,RUFUS KING,1359,43,31.64091243561442
2013,SAINT JOSEPH,1614,46,28.500619578686493
2013,SAVELAND PARK,588,10,17.006802721088437
2013,SERVITE WOODS,416,11,26.442307692307693
2013,SHERMAN PARK,1614,65,40.272614622057
2013,SILVER CITY,807,14,17.34820322180917
2013,SILVER SPRING,2461,82,33.319788703778954
2013,SILVER SWAN,394,16,40.60913705583756
2013,SOUTHGATE,469,10,21.321961620469082
2013,SOUTHPOINT,535,13,24.299065420560748
2013,ST. AMELIAN'S,581,7,12.048192771084338
2013,STORY HILL,519,5,9.633911368015413
2013,SUNSET HEIGHTS,1245,27,21.686746987951807
2013,THE VALLEY / PIGSVILLE,143,3,20.97902097902098
2013,THURSTON WOODS,1176,33,28.06122448979592
2013,TIMMERMAN AIRPORT,52,0,0
2013,TIMMERMAN WEST,963,27,28.037383177570092
2013,TIPPECANOE,2011,18,8.950770760815516
2013,TOWN & COUNTRY MANOR,615,13,21.13821138211382
2013,TOWN OF LAKE,1866,18,9.64630225080386
2013,TRIANGLE,136,1,7.352941176470588
2013,TRIANGLE NORTH,227,3,13.215859030837004
2013,TRIPOLI PARK,233,1,4.291845493562231
2013,UPPER EAST SIDE,847,7,8.264462809917356
2013,UPTOWN,1403,44,31.36136849607983
2013,VALHALLA,558,13,23.297491039426525
2013,VALLEY FORGE,53,0,0
2013,VETERANS AFFAIRS,1,1,1000
2013,VOGEL PARK,372,7,18.817204301075268
2013,WAHL PARK,824,34,41.2621359223301
2013,WALKER'S POINT,1172,10,8.532423208191126
2013,WALNUT HILL,439,16,36.44646924829157
2013,WASHINGTON HEIGHTS,1985,20,10.075566750629722
2013,WASHINGTON PARK,900,33,36.666666666666664
2013,WEDGEWOOD,477,2,4.1928721174004195
2013,WEST VIEW,407,2,4.914004914004914
2013,WHISPERING HILLS,213,3,14.084507042253522
2013,WHITE MANOR,582,5,8.591065292096221
2013,WICK FIELD,162,0,0
2013,WILLIAMSBURG,593,20,33.72681281618887
2013,WILSON PARK,636,10,15.723270440251572
2013,WOODLAND COURT,135,0,0
2013,WOODLANDS,631,21,33.28050713153724
2013,WYRICK PARK,340,6,17.647058823529413
2013,YANKEE HILL,565,1,1.7699115044247788
2014,ALCOTT PARK,483,0,0
2014,ALVERNO,163,2,12.269938650306749
2014,AMANI,1409,38,26.9694819020582
2014,ARLINGTON GARDENS,739,13,17.591339648173207
2014,ARLINGTON HEIGHTS,1184,27,22.804054054054053
2014,AVENUES WEST,270,7,25.925925925925924
2014,BARAN PARK,88,3,34.090909090909086
2014,BAY VIEW,5095,24,4.710500490677135
2014,BLUEMOUND HEIGHTS,1009,8,7.928642220019821
2014,BORCHERT FIELD,911,14,15.367727771679473
2014,BRADLEY ESTATES,1027,30,29.211295034079846
2014,BREWER'S HILL,598,7,11.705685618729095
2014,BRYNWOOD,2,0,0
2014,BUCHEL PARK,13,0,0
2014,BURNHAM PARK,1334,29,21.73913043478261
2014,CALUMET FARMS,383,1,2.6109660574412534
2014,CAMBRIDGE HEIGHTS,494,2,4.048582995951417
2014,CANNON PARK,415,1,2.4096385542168677
2014,CAPITOL HEIGHTS,1653,25,15.124016938898972
2014,CASTLE MANOR,748,3,4.0106951871657754
2014,CLARKE SQUARE,979,21,21.450459652706844
2014,CLAYTON CREST,535,0,0
2014,CLOCK TOWER ACRES,342,1,2.923976608187134
2014,COLD SPRING PARK,277,12,43.32129963898917
2014,COLLEGE HEIGHTS,373,0,0
2014,COLUMBUS PARK,1122,13,11.586452762923352
2014,CONCORDIA,196,2,10.204081632653061
2014,COOPER PARK,1205,5,4.149377593360996
2014,COPERNICUS PARK,472,7,14.830508474576272
2014,DINEEN PARK,907,20,22.05071664829107
2014,DOWNER WOODS,657,3,4.5662100456621
2014,DRETZKA PARK,19,0,0
2014,ENDERIS PARK,917,3,3.271537622682661
2014,ESTABROOK PARK,9,0,0
2014,EUCLID PARK,455,4,8.791208791208792
2014,FAIR PARK,420,5,11.904761904761903
2014,FAIRFIELD,326,3,9.202453987730062
2014,FAIRVIEW,1382,16,11.577424023154848
2014,FERNWOOD,1062,4,3.766478342749529
2014,FLORIST HIGHLANDS,283,6,21.20141342756184
2014,FOREST HOME HILLS,759,10,13.175230566534914
2014,FRANKLIN HEIGHTS,2042,32,15.670910871694417
2014,FREEDOM VILLAGE,138,0,0
2014,GARDEN HOMES,581,9,15.49053356282272
2014,GOLDEN GATE,267,1,3.745318352059925
2014,GOLDEN VALLEY,1060,11,10.377358490566037
2014,GOLDMAN PARK,528,5,9.46969696969697
2014,GRA-RAM,478,3,6.2761506276150625
2014,GRACELAND,790,17,21.518987341772153
2014,GRANTOSA,358,5,13.966480446927374
2014,GRANVILLE STATION,334,8,23.952095808383234
2014,GRANVILLE WOODS,2,0,0
2014,GRASSLYN MANOR,1568,22,14.03061224489796
2014,GREEN MOOR,187,2,10.695187165775401
2014,GROVER HEIGHTS,98,4,40.816326530612244
2014,HALYARD PARK,134,2,14.925373134328359
2014,HAMPTON HEIGHTS,2086,57,27.325023969319272
2014,HARAMBEE,2311,39,16.875811337083515
2014,HARBOR VIEW,143,0,0
2014,HARDER'S OAKS,150,0,0
2014,HAVENWOODS,176,5,28.409090909090907
2014,HAWLEY FARMS,598,4,6.688963210702341
2014,HAWTHORNE GLEN,122,0,0
2014,HERITAGE HEIGHTS,187,2,10.695187165775401
2014,HIGHWOOD ESTATES,500,2,4
2014,HILLSIDE,40,0,0
2014,HISTORIC MITCHELL STREET,1582,22,13.90644753476612
2014,HISTORIC THIRD WARD,612,4,6.5359477124183005
2014,HOLLER PARK,167,0,0
2014,HONEY CREEK MANOR,834,4,4.796163069544364
2014,HONEY CREEK PARKWAY,435,2,4.597701149425287
2014,JACKSON PARK,2382,23,9.655751469353484
2014,JOHNSON'S WOODS,912,13,14.254385964912279
2014,JUNEAU TOWN,843,1,1.1862396204033216
2014,KILBOURN TOWN,224,0,0
2014,KING PARK,165,2,12.121212121212121
2014,KOPS PARK,1169,7,5.9880239520958085
2014,LAND BANK,19,0,0
2014,LAYTON PARK,1597,19,11.897307451471509
2014,LENOX HEIGHTS,452,7,15.486725663716815
2014,LINCOLN CREEK,1960,39,19.897959183673468
2014,LINCOLN PARK,1386,18,12.987012987012989
2014,LINCOLN VILLAGE,1912,37,19.351464435146443
2014,LINDSAY PARK,1055,17,16.113744075829384
2014,LITTLE MENOMONEE PARKWAY,274,4,14.598540145985401
2014,LONG VIEW,913,25,27.382256297918946
2014,LOWER EAST SIDE,2233,11,4.926108374384237
2014,LYONS PARK,521,5,9.596928982725528
2014,MACK ACRES,69,2,28.985507246376812
2014,MAITLAND PARK,319,1,3.134796238244514
2014,MAPLE TREE,383,20,52.21932114882506
2014,MARTIN DRIVE,411,9,21.897810218978105
2014,MC GOVERN PARK,1041,20,19.21229586935639
2014,MELODY VIEW,202,2,9.900990099009901
2014,MENOMONEE RIVER HILLS,1891,32,16.922263352723427
2014,MENOMONEE RIVER HILLS EAST,635,7,11.023622047244094
2014,MENOMONEE RIVER VALLEY,149,0,0
2014,MERRILL PARK,526,8,15.209125475285171
2014,METCALFE PARK,528,14,26.515151515151516
2014,MIDTOWN,1264,28,22.151898734177216
2014,MILL VALLEY,331,2,6.042296072507553
2014,MILLER VALLEY,108,1,9.25925925925926
2014,MILWAUKEE RIVER PARKWAY,231,4,17.316017316017316
2014,MITCHELL FIELD,60,1,16.666666666666668
2014,MITCHELL PARK,8,0,0
2014,MITCHELL WEST,872,5,5.73394495412844
2014,MORGAN HEIGHTS,542,3,5.535055350553505
2014,MORGANDALE,2486,21,8.447304907481898
2014,MOUNT MARY,698,3,4.2979942693409745
2014,MOUNT OLIVET,56,1,17.857142857142858
2014,MURRAY HILL,658,1,1.5197568389057752
2014,MUSKEGO WAY,1858,35,18.83745963401507
2014,"NASH PARK",847,6,7.083825265643448
2014,"NATIONAL PARK",456,6,13.157894736842104
2014,NEW COELN,160,0,0
2014,NORTH DIVISION,1655,28,16.91842900302115
2014,NORTH GRANVILLE,42,0,0
2014,NORTHPOINT,558,0,0
2014,NORTHRIDGE,226,3,13.274336283185841
2014,NORTHRIDGE LAKES,313,5,15.974440894568689
2014,OLD NORTH MILWAUKEE,3020,83,27.483443708609272
2014,PARK KNOLL,396,2,5.050505050505051
2014,PARK PLACE,42,0,0
2014,PARK VIEW,131,2,15.267175572519083
2014,PARKWAY HILLS,153,1,6.5359477124183005
2014,PHEASANT RUN,481,5,10.395010395010395
2014,POLLBER HEIGHTS,74,1,13.513513513513514
2014,POLONIA,1003,19,18.943170488534395
2014,RED OAK HEIGHTS,232,2,8.620689655172413
2014,RIDGEVIEW,90,0,0
2014,RIVER BEND,499,3,6.012024048096192
2014,RIVERSIDE PARK,238,4,16.80672268907563
2014,RIVERTON HEIGHTS,465,11,23.655913978494624
2014,RIVERWEST,2950,22,7.457627118644068
2014,ROLLING GREEN,495,1,2.0202020202020203
2014,ROOSEVELT GROVE,1444,30,20.77562326869806
2014,ROOT CREEK,480,4,8.333333333333334
2014,RUFUS KING,1352,23,17.011834319526628
2014,SAINT JOSEPH,1608,43,26.741293532338307
2014,SAVELAND PARK,588,6,10.204081632653061
2014,SERVITE WOODS,416,8,19.230769230769234
2014,SHERMAN PARK,1591,50,31.426775612822123
2014,SILVER CITY,803,13,16.1892901618929
2014,SILVER SPRING,2457,56,22.79202279202279
2014,SILVER SWAN,396,8,20.202020202020204
2014,SOUTHGATE,469,4,8.528784648187633
2014,SOUTHPOINT,535,6,11.214953271028037
2014,ST. AMELIAN'S,581,3,5.163511187607574
2014,STORY HILL,519,3,5.780346820809248
2014,SUNSET HEIGHTS,1243,13,10.458567980691875
2014,THE VALLEY / PIGSVILLE,142,1,7.042253521126761
2014,THURSTON WOODS,1170,28,23.931623931623932
2014,TIMMERMAN AIRPORT,52,0,0
2014,TIMMERMAN WEST,961,10,10.40582726326743
2014,TIPPECANOE,2011,9,4.475385380407758
2014,TOWN & COUNTRY MANOR,616,13,21.103896103896105
2014,TOWN OF LAKE,1866,8,4.287245444801715
2014,TRIANGLE,134,3,22.388059701492537
2014,TRIANGLE NORTH,225,4,17.77777777777778
2014,TRIPOLI PARK,233,5,21.459227467811157
2014,UPPER EAST SIDE,847,2,2.3612750885478158
2014,UPTOWN,1402,27,19.258202567760343
2014,VALHALLA,559,15,26.833631484794275
2014,VALLEY FORGE,54,0,0
2014,VETERANS AFFAIRS,1,0,0
2014,VOGEL PARK,373,7,18.766756032171582
2014,WAHL PARK,818,25,30.562347188264056
2014,WALKER'S POINT,1168,9,7.705479452054794
2014,WALNUT HILL,436,11,25.22935779816514
2014,WASHINGTON HEIGHTS,1984,13,6.55241935483871
2014,WASHINGTON PARK,886,22,24.830699774266364
2014,WEDGEWOOD,477,2,4.1928721174004195
2014,WEST VIEW,407,1,2.457002457002457
2014,WHISPERING HILLS,213,6,28.169014084507044
2014,WHITE MANOR,582,1,1.7182130584192439
2014,WICK FIELD,161,1,6.211180124223602
2014,WILLIAMSBURG,588,13,22.108843537414966
2014,WILSON PARK,637,3,4.7095761381475665
2014,WOODLAND COURT,135,1,7.407407407407407
2014,WOODLANDS,625,11,17.6
2014,WYRICK PARK,340,4,11.76470588235294
2014,YANKEE HILL,562,1,1.779359430604982
2015,ALCOTT PARK,483,6,12.422360248447204
2015,ALVERNO,164,0,0
2015,AMANI,1374,32,23.28966521106259
2015,ARLINGTON GARDENS,738,4,5.420054200542006
2015,ARLINGTON HEIGHTS,1174,24,20.442930153321974
2015,AVENUES WEST,270,1,3.7037037037037037
2015,BARAN PARK,88,0,0
2015,BAY VIEW,5089,19,3.733542935743761
2015,BLUEMOUND HEIGHTS,1008,4,3.968253968253968
2015,BORCHERT FIELD,897,16,17.837235228539576
2015,BRADLEY ESTATES,1026,25,24.366471734892787
2015,BREWER'S HILL,596,5,8.389261744966444
2015,BRYNWOOD,2,0,0
2015,BUCHEL PARK,13,0,0
2015,BURNHAM PARK,1332,14,10.510510510510512
2015,CALUMET FARMS,389,3,7.712082262210797
2015,CAMBRIDGE HEIGHTS,494,0,0
2015,CANNON PARK,415,1,2.4096385542168677
2015,CAPITOL HEIGHTS,1652,27,16.343825665859566
2015,CASTLE MANOR,748,4,5.347593582887701
2015,CLARKE SQUARE,979,16,16.34320735444331
2015,CLAYTON CREST,535,0,0
2015,CLOCK TOWER ACRES,342,2,5.847953216374268
2015,COLD SPRING PARK,278,8,28.77697841726619
2015,COLLEGE HEIGHTS,373,2,5.361930294906166
2015,COLUMBUS PARK,1121,15,13.380909901873327
2015,CONCORDIA,195,6,30.76923076923077
2015,COOPER PARK,1205,6,4.979253112033195
2015,COPERNICUS PARK,472,4,8.474576271186441
2015,DINEEN PARK,904,9,9.955752212389381
2015,DOWNER WOODS,658,1,1.5197568389057752
2015,DRETZKA PARK,19,1,52.63157894736842
2015,ENDERIS PARK,917,1,1.0905125408942202
2015,ESTABROOK PARK,9,0,0
2015,EUCLID PARK,455,1,2.197802197802198
2015,FAIR PARK,420,3,7.142857142857142
2015,FAIRFIELD,330,4,12.121212121212121
2015,FAIRVIEW,1382,7,5.065123010130246
2015,FERNWOOD,1063,2,1.8814675446848543
2015,FLORIST HIGHLANDS,283,2,7.067137809187279
2015,FOREST HOME HILLS,755,12,15.894039735099337
2015,FRANKLIN HEIGHTS,2004,40,19.960079840319363
2015,FREEDOM VILLAGE,138,0,0
2015,GARDEN HOMES,575,10,17.391304347826086
2015,GOLDEN GATE,267,3,11.235955056179774
2015,GOLDEN VALLEY,1059,9,8.4985835694051
2015,GOLDMAN PARK,528,3,5.681818181818182
2015,GRA-RAM,478,1,2.092050209205021
2015,GRACELAND,788,16,20.30456852791878
2015,GRANTOSA,358,4,11.1731843575419
2015,GRANVILLE STATION,335,4,11.940298507462687
2015,GRANVILLE WOODS,2,0,0
2015,GRASSLYN MANOR,1568,19,12.11734693877551
2015,GREEN MOOR,186,0,0
2015,GROVER HEIGHTS,97,1,10.309278350515465
2015,HALYARD PARK,135,2,14.814814814814815
2015,HAMPTON HEIGHTS,2074,36,17.357762777242044
2015,HARAMBEE,2269,43,18.95107977082415
2015,HARBOR VIEW,146,1,6.8493150684931505
2015,HARDER'S OAKS,150,1,6.666666666666667
2015,HAVENWOODS,172,4,23.25581395348837
2015,HAWLEY FARMS,597,1,1.6750418760469012
2015,HAWTHORNE GLEN,122,2,16.393442622950822
2015,HERITAGE HEIGHTS,188,2,10.638297872340425
2015,HIGHWOOD ESTATES,499,0,0
2015,HILLSIDE,40,0,0
2015,HISTORIC MITCHELL STREET,1573,29,18.436109345200254
2015,HISTORIC THIRD WARD,612,3,4.901960784313726
2015,HOLLER PARK,167,0,0
2015,HONEY CREEK MANOR,834,3,3.5971223021582737
2015,HONEY CREEK PARKWAY,435,2,4.597701149425287
2015,JACKSON PARK,2382,15,6.297229219143577
2015,JOHNSON'S WOODS,909,9,9.900990099009901
2015,JUNEAU TOWN,810,1,1.2345679012345678
2015,KILBOURN TOWN,224,1,4.464285714285714
2015,KING PARK,162,2,12.345679012345679
2015,KOPS PARK,1170,10,8.547008547008549
2015,LAND BANK,19,0,0
2015,LAYTON PARK,1598,26,16.270337922403005
2015,LENOX HEIGHTS,452,8,17.699115044247787
2015,LINCOLN CREEK,1955,37,18.925831202046037
2015,LINCOLN PARK,1390,22,15.827338129496402
2015,LINCOLN VILLAGE,1906,25,13.116474291710388
2015,LINDSAY PARK,1055,13,12.322274881516588
2015,LITTLE MENOMONEE PARKWAY,274,5,18.24817518248175
2015,LONG VIEW,912,22,24.12280701754386
2015,LOWER EAST SIDE,2230,2,0.8968609865470852
2015,LYONS PARK,521,4,7.677543186180422
2015,MACK ACRES,69,0,0
2015,MAITLAND PARK,319,1,3.134796238244514
2015,MAPLE TREE,383,11,28.720626631853786
2015,MARTIN DRIVE,412,8,19.41747572815534
2015,MC GOVERN PARK,1035,25,24.154589371980677
2015,MELODY VIEW,202,1,4.9504950495049505
2015,MENOMONEE RIVER HILLS,1888,25,13.241525423728813
2015,MENOMONEE RIVER HILLS EAST,635,8,12.598425196850393
2015,MENOMONEE RIVER VALLEY,149,0,0
2015,MERRILL PARK,526,9,17.11026615969582
2015,METCALFE PARK,502,16,31.872509960159363
2015,MIDTOWN,1257,22,17.501988862370723
2015,MILL VALLEY,330,1,3.0303030303030303
2015,MILLER VALLEY,107,3,28.037383177570092
2015,MILWAUKEE RIVER PARKWAY,231,3,12.987012987012989
2015,MITCHELL FIELD,60,1,16.666666666666668
2015,MITCHELL PARK,8,0,0
2015,MITCHELL WEST,872,8,9.174311926605505
2015,MORGAN HEIGHTS,542,7,12.915129151291513
2015,MORGANDALE,2485,24,9.6579476861167
2015,MOUNT MARY,699,0,0
2015,MOUNT OLIVET,56,2,35.714285714285715
2015,MURRAY HILL,657,2,3.0441400304414
2015,MUSKEGO WAY,1850,23,12.432432432432432
2015,"NASH PARK",847,7,8.264462809917356
2015,"NATIONAL PARK",455,5,10.989010989010989
2015,NEW COELN,160,1,6.25
2015,NORTH DIVISION,1624,26,16.00985221674877
2015,NORTH GRANVILLE,42,1,23.809523809523807
2015,NORTHPOINT,558,2,3.5842293906810037
2015,NORTHRIDGE,226,1,4.424778761061947
2015,NORTHRIDGE LAKES,313,6,19.169329073482427
2015,OLD NORTH MILWAUKEE,2989,74,24.757443961191033
2015,PARK KNOLL,396,2,5.050505050505051
2015,PARK PLACE,42,2,47.61904761904761
2015,PARK VIEW,130,0,0
2015,PARKWAY HILLS,153,2,13.071895424836601
2015,PHEASANT RUN,482,6,12.448132780082986
2015,POLLBER HEIGHTS,74,0,0
2015,POLONIA,1001,15,14.985014985014987
2015,RED OAK HEIGHTS,232,2,8.620689655172413
2015,RIDGEVIEW,90,0,0
2015,RIVER BEND,499,1,2.004008016032064
2015,RIVERSIDE PARK,239,2,8.368200836820083
2015,RIVERTON HEIGHTS,465,2,4.301075268817204
2015,RIVERWEST,2883,26,9.018383628165106
2015,ROLLING GREEN,495,5,10.101010101010102
2015,ROOSEVELT GROVE,1447,21,14.512785072563926
2015,ROOT CREEK,480,3,6.25
2015,RUFUS KING,1352,36,26.627218934911244
2015,SAINT JOSEPH,1606,35,21.793275217932752
2015,SAVELAND PARK,588,4,6.802721088435374
2015,SERVITE WOODS,415,8,19.27710843373494
2015,SHERMAN PARK,1576,56,35.53299492385787
2015,SILVER CITY,801,16,19.975031210986266
2015,SILVER SPRING,2450,42,17.142857142857142
2015,SILVER SWAN,396,9,22.727272727272727
2015,SOUTHGATE,469,3,6.3965884861407245
2015,SOUTHPOINT,535,8,14.953271028037383
2015,ST. AMELIAN'S,580,1,1.7241379310344827
2015,STORY HILL,519,1,1.9267822736030829
2015,SUNSET HEIGHTS,1245,16,12.85140562248996
2015,THE VALLEY / PIGSVILLE,143,0,0
2015,THURSTON WOODS,1168,31,26.541095890410958
2015,TIMMERMAN AIRPORT,52,1,19.230769230769234
2015,TIMMERMAN WEST,961,15,15.608740894901144
2015,TIPPECANOE,2011,6,2.9835902536051715
2015,TOWN & COUNTRY MANOR,616,17,27.597402597402596
2015,TOWN OF LAKE,1866,8,4.287245444801715
2015,TRIANGLE,135,1,7.407407407407407
