start_year,tract_2020,privately_owned_parcels,foreclosures,foreclosures_per_1k
2017,55079018300,669,1,1.4947683109118086
2017,55079018500,606,1,1.6501650165016502
2017,55079018600,428,1,2.336448598130841
2017,55079018700,516,5,9.689922480620154
2017,55079018800,344,2,5.813953488372093
2017,55079018900,369,5,13.550135501355014
2017,55079019000,1354,5,3.692762186115214
2017,55079019100,726,3,4.132231404958678
2017,55079019200,1145,9,7.860262008733625
2017,55079019300,973,4,4.110996916752312
2017,55079019400,861,6,6.968641114982578
2017,55079019500,1023,3,2.932551319648094
2017,55079019600,998,4,4.008016032064128
2017,55079019700,1339,2,1.4936519790888725
2017,55079019800,1599,12,7.5046904315197
2017,55079019900,1009,2,1.9821605550049552
2017,55079020000,634,4,6.309148264984227
2017,55079020100,709,6,8.462623413258111
2017,55079020200,954,4,4.1928721174004195
2017,55079020300,1129,7,6.200177147918512
2017,55079020400,625,3,4.8
2017,55079020500,638,7,10.9717868338558
2017,55079020600,1245,6,4.819277108433735
2017,55079020700,1420,11,7.746478873239437
2017,55079020800,1076,4,3.717472118959108
2017,55079020900,833,1,1.2004801920768307
2017,55079021000,788,4,5.076142131979695
2017,55079021100,521,6,11.516314779270633
2017,55079021200,470,1,2.127659574468085
2017,55079021300,314,4,12.738853503184714
2017,55079021400,411,1,2.4330900243309004
2017,55079021600,1235,6,4.858299595141701
2017,55079021700,1864,9,4.828326180257511
2017,55079021800,475,2,4.2105263157894735
2017,55079091300,11,1,90.9090909090909
2017,55079185400,303,6,19.801980198019802
2017,55079185500,292,7,23.972602739726025
2017,55079185600,326,2,6.134969325153374
2017,55079185700,403,7,17.3697270471464
2017,55079185800,386,7,18.134715025906733
2017,55079185900,233,4,17.167381974248926
2017,55079186100,270,7,25.925925925925924
2017,55079186200,208,4,19.230769230769234
2017,55079186500,304,2,6.578947368421052
2017,55079186600,404,4,9.900990099009901
2018,55079000101,629,2,3.179650238473768
2018,55079000102,1076,11,10.223048327137546
2018,55079000201,944,4,4.237288135593221
2018,55079000202,1492,10,6.702412868632708
2018,55079000301,672,2,2.976190476190476
2018,55079000302,573,5,8.726003490401396
2018,55079000303,479,2,4.17536534446764
2018,55079000304,1061,7,6.597549481621112
2018,55079000400,373,2,5.361930294906166
2018,55079000501,752,2,2.6595744680851063
2018,55079000502,451,11,24.390243902439025
2018,55079000600,1472,13,8.831521739130434
2018,55079000700,1021,15,14.691478942213516
2018,55079000800,1303,14,10.744435917114352
2018,55079000900,655,6,9.160305343511451
2018,55079001000,981,13,13.25178389398573
2018,55079001100,510,7,13.72549019607843
2018,55079001200,463,4,8.639308855291578
2018,55079001300,903,5,5.537098560354375
2018,55079001400,329,5,15.197568389057752
2018,55079001500,599,7,11.686143572621035
2018,55079001600,606,9,14.85148514851485
2018,55079001700,957,10,10.449320794148381
2018,55079001800,573,8,13.961605584642234
2018,55079001900,828,3,3.6231884057971016
2018,55079002000,690,7,10.144927536231883
2018,55079002100,551,4,7.259528130671506
2018,55079002200,577,6,10.398613518197575
2018,55079002300,1098,13,11.839708561020037
2018,55079002400,492,6,12.195121951219512
2018,55079002500,529,8,15.122873345935728
2018,55079002600,805,15,18.633540372670808
2018,55079002700,593,4,6.745362563237774
2018,55079002800,558,9,16.129032258064516
2018,55079002900,655,7,10.68702290076336
2018,55079003000,1191,13,10.915197313182201
2018,55079003100,1054,12,11.385199240986717
2018,55079003200,845,10,11.834319526627219
2018,55079003300,1148,9,7.839721254355401
2018,55079003400,1427,14,9.810791871058164
2018,55079003500,1047,12,11.461318051575931
2018,55079003600,547,6,10.968921389396709
2018,55079003700,772,7,9.067357512953366
2018,55079003800,663,6,9.04977375565611
2018,55079003900,777,9,11.583011583011583
2018,55079004000,552,9,16.304347826086957
2018,55079004100,778,7,8.997429305912597
2018,55079004200,652,4,6.134969325153374
2018,55079004300,1437,19,13.221990257480863
2018,55079004400,440,5,11.363636363636363
2018,55079004500,596,6,10.06711409395973
2018,55079004600,725,10,13.793103448275861
2018,55079004700,1019,10,9.813542688910697
2018,55079004800,965,11,11.398963730569948
2018,55079004900,1185,18,15.189873417721518
2018,55079005000,1363,10,7.336757153338224
2018,55079005100,731,11,15.047879616963064
2018,55079005200,571,4,7.005253940455342
2018,55079005300,709,2,2.8208744710860367
2018,55079005400,1375,6,4.363636363636364
2018,55079005500,1207,5,4.142502071251036
2018,55079005600,782,3,3.8363171355498724
2018,55079005700,851,1,1.1750881316098707
2018,55079005800,966,2,2.070393374741201
2018,55079005900,921,15,16.286644951140065
2018,55079006000,509,7,13.7524557956778
2018,55079006100,564,10,17.73049645390071
2018,55079006200,522,6,11.494252873563218
2018,55079006300,506,12,23.715415019762844
2018,55079006400,496,9,18.145161290322584
2018,55079006500,574,5,8.710801393728223
2018,55079006600,621,7,11.272141706924316
2018,55079006700,288,3,10.416666666666666
2018,55079006800,567,5,8.818342151675484
2018,55079006900,497,4,8.048289738430585
2018,55079007000,544,5,9.191176470588236
2018,55079007100,506,2,3.952569169960474
2018,55079007200,812,2,2.4630541871921183
2018,55079007500,730,1,1.36986301369863
2018,55079007600,407,1,2.457002457002457
2018,55079007700,505,1,1.9801980198019802
2018,55079007900,400,1,2.5
2018,55079008100,262,1,3.8167938931297707
2018,55079008400,270,5,18.51851851851852
2018,55079008500,229,5,21.83406113537118
2018,55079008600,303,4,13.201320132013201
2018,55079008700,298,1,3.3557046979865772
2018,55079008800,401,5,12.468827930174564
2018,55079008900,253,2,7.905138339920948
2018,55079009000,408,2,4.901960784313726
2018,55079009100,519,6,11.560693641618496
2018,55079009200,366,7,19.12568306010929
2018,55079009300,725,7,9.655172413793103
2018,55079009400,749,6,8.01068090787717
2018,55079009500,625,3,4.8
2018,55079009600,400,5,12.5
2018,55079009700,302,1,3.3112582781456954
2018,55079009800,240,4,16.666666666666668
2018,55079009900,294,3,10.204081632653061
2018,55079010600,289,1,3.4602076124567476
2018,55079010700,696,2,2.8735632183908044
2018,55079011000,560,1,1.7857142857142856
2018,55079011200,617,1,1.6207455429497568
2018,55079011400,309,1,3.236245954692557
2018,55079012200,417,3,7.194244604316547
2018,55079012300,167,2,11.976047904191617
2018,55079012400,631,5,7.9239302694136295
2018,55079012500,568,1,1.7605633802816902
2018,55079012600,707,1,1.4144271570014144
2018,55079012700,435,1,2.2988505747126435
2018,55079012800,614,1,1.6286644951140066
2018,55079012900,940,4,4.25531914893617
2018,55079013000,479,2,4.17536534446764
2018,55079013300,278,3,10.79136690647482
2018,55079013400,344,3,8.720930232558139
2018,55079014800,85,1,11.76470588235294
2018,55079014900,97,1,10.309278350515465
2018,55079015700,468,4,8.547008547008549
2018,55079015800,392,5,12.755102040816327
2018,55079015900,491,2,4.0733197556008145
2018,55079016000,508,4,7.874015748031496
2018,55079016100,617,3,4.862236628849271
2018,55079016200,538,4,7.434944237918216
2018,55079016300,765,5,6.5359477124183005
2018,55079016400,646,3,4.643962848297213
2018,55079016500,380,2,5.263157894736842
2018,55079016600,345,1,2.898550724637681
2018,55079016800,480,1,2.0833333333333335
2018,55079016900,617,6,9.724473257698541
2018,55079017000,950,8,8.421052631578947
2018,55079017100,483,1,2.070393374741201
2018,55079017200,496,2,4.032258064516129
2018,55079017300,665,5,7.518796992481203
2018,55079017400,405,5,12.345679012345679
2018,55079017500,605,4,6.6115702479338845
2018,55079017600,434,8,18.433179723502302
2018,55079017900,687,2,2.911208151382824
2018,55079018300,669,1,1.4947683109118086
2018,55079018400,427,1,2.34192037470726
2018,55079018500,606,5,8.25082508250825
2018,55079018600,428,5,11.682242990654204
2018,55079018700,513,8,15.594541910331383
2018,55079018800,345,7,20.289855072463766
2018,55079018900,371,4,10.781671159029651
2018,55079019000,1353,9,6.651884700665189
2018,55079019100,726,3,4.132231404958678
2018,55079019200,1144,11,9.615384615384617
2018,55079019300,973,5,5.138746145940391
2018,55079019400,861,4,4.645760743321719
2018,55079019500,1024,2,1.953125
2018,55079019600,998,4,4.008016032064128
2018,55079019700,1340,6,4.477611940298508
2018,55079019800,1599,7,4.377736085053158
2018,55079019900,1009,4,3.9643211100099105
2018,55079020000,634,1,1.5772870662460567
2018,55079020100,709,3,4.2313117066290555
2018,55079020200,954,8,8.385744234800839
2018,55079020300,1129,7,6.200177147918512
2018,55079020400,625,4,6.4
2018,55079020500,638,7,10.9717868338558
2018,55079020600,1245,3,2.4096385542168677
2018,55079020700,1420,4,2.8169014084507045
2018,55079020800,1075,3,2.7906976744186047
2018,55079020900,833,3,3.601440576230492
2018,55079021000,787,4,5.082592121982211
2018,55079021100,521,1,1.9193857965451055
2018,55079021200,470,2,4.25531914893617
2018,55079021400,411,1,2.4330900243309004
2018,55079021500,935,1,1.0695187165775402
2018,55079021600,1235,3,2.4291497975708505
2018,55079021700,1865,5,2.680965147453083
2018,55079021800,475,2,4.2105263157894735
2018,55079185400,301,2,6.644518272425249
2018,55079185500,288,2,6.944444444444444
2018,55079185600,325,3,9.230769230769232
2018,55079185700,405,1,2.4691358024691357
2018,55079185800,380,3,7.894736842105264
2018,55079186000,112,2,17.857142857142858
2018,55079186100,269,2,7.434944237918216
2018,55079186200,207,3,14.492753623188406
2018,55079186500,304,1,3.289473684210526
2018,55079186600,407,3,7.371007371007371
2018,55079187400,920,1,1.0869565217391304
2019,55079000101,629,4,6.359300476947536
2019,55079000102,1078,10,9.27643784786642
2019,55079000201,949,5,5.268703898840885
2019,55079000202,1499,9,6.00400266844563
2019,55079000301,672,2,2.976190476190476
2019,55079000302,574,2,3.484320557491289
2019,55079000303,479,8,16.70146137787056
2019,55079000304,1061,5,4.7125353440150795
2019,55079000400,373,3,8.04289544235925
2019,55079000501,750,5,6.666666666666667
2019,55079000600,1471,12,8.157715839564922
2019,55079000700,1020,14,13.72549019607843
2019,55079000800,1302,7,5.376344086021506
2019,55079000900,655,3,4.580152671755726
2019,55079001000,980,11,11.224489795918366
2019,55079001100,509,10,19.646365422396855
2019,55079001200,467,7,14.98929336188437
2019,55079001300,908,12,13.215859030837004
2019,55079001400,328,3,9.146341463414634
2019,55079001500,599,12,20.033388981636058
2019,55079001600,605,6,9.917355371900827
2019,55079001700,957,11,11.494252873563218
2019,55079001800,575,6,10.434782608695652
2019,55079001900,829,7,8.443908323281061
2019,55079002000,688,8,11.627906976744185
2019,55079002100,554,9,16.24548736462094
2019,55079002200,576,8,13.888888888888888
2019,55079002300,1105,23,20.81447963800905
2019,55079002400,498,12,24.096385542168676
2019,55079002500,535,9,16.822429906542055
2019,55079002600,804,20,24.875621890547265
2019,55079002700,599,6,10.016694490818029
2019,55079002800,556,6,10.79136690647482
2019,55079002900,657,15,22.831050228310502
2019,55079003000,1196,14,11.705685618729095
2019,55079003100,1056,12,11.363636363636363
2019,55079003200,846,3,3.5460992907801416
2019,55079003300,1149,9,7.832898172323759
2019,55079003400,1427,7,4.905395935529082
2019,55079003500,1047,8,7.640878701050621
2019,55079003600,546,12,21.978021978021978
2019,55079003700,774,5,6.459948320413436
2019,55079003800,666,5,7.5075075075075075
2019,55079003900,776,8,10.309278350515465
2019,55079004000,555,6,10.81081081081081
2019,55079004100,784,8,10.204081632653061
2019,55079004200,655,12,18.320610687022903
2019,55079004300,1446,11,7.607192254495159
2019,55079004400,443,6,13.544018058690744
2019,55079004500,599,16,26.71118530884808
2019,55079004600,726,19,26.170798898071627
2019,55079004700,1019,21,20.608439646712466
2019,55079004800,967,23,23.784901758014477
2019,55079004900,1187,18,15.164279696714406
2019,55079005000,1362,9,6.607929515418502
2019,55079005100,731,10,13.679890560875513
2019,55079005200,571,6,10.507880910683012
2019,55079005300,709,3,4.2313117066290555
2019,55079005400,1375,13,9.454545454545455
2019,55079005500,1207,6,4.971002485501243
2019,55079005600,782,2,2.557544757033248
2019,55079005800,966,4,4.140786749482402
2019,55079005900,925,12,12.972972972972972
2019,55079006000,515,11,21.359223300970875
2019,55079006100,562,14,24.91103202846975
2019,55079006200,523,23,43.977055449330784
2019,55079006300,505,16,31.683168316831683
2019,55079006400,497,23,46.27766599597585
2019,55079006500,569,20,35.149384885764505
2019,55079006600,615,25,40.65040650406504
2019,55079006700,285,5,17.543859649122805
2019,55079006800,564,18,31.914893617021274
2019,55079006900,502,10,19.9203187250996
2019,55079007000,536,7,13.059701492537313
2019,55079007100,507,2,3.9447731755424065
2019,55079007200,813,6,7.380073800738007
2019,55079007400,439,1,2.277904328018223
2019,55079007500,730,1,1.36986301369863
2019,55079007600,407,1,2.457002457002457
2019,55079007700,506,1,1.976284584980237
2019,55079008000,425,3,7.058823529411765
2019,55079008100,265,2,7.547169811320755
2019,55079008400,269,10,37.17472118959108
2019,55079008500,220,14,63.63636363636363
2019,55079008600,304,12,39.473684210526315
2019,55079008700,306,9,29.41176470588235
2019,55079008800,401,13,32.418952618453865
2019,55079008900,258,9,34.883720930232556
2019,55079009000,415,16,38.55421686746988
2019,55079009100,521,7,13.435700575815739
2019,55079009200,365,3,8.21917808219178
2019,55079009300,725,6,8.275862068965518
2019,55079009400,749,2,2.67022696929239
2019,55079009500,625,1,1.6
2019,55079009600,404,10,24.752475247524753
2019,55079009700,307,4,13.029315960912053
2019,55079009800,245,3,12.244897959183673
2019,55079009900,301,6,19.933554817275745
2019,55079010600,292,4,13.698630136986301
2019,55079010700,694,1,1.440922190201729
2019,55079010800,397,1,2.5188916876574305
2019,55079011000,560,1,1.7857142857142856
2019,55079011200,615,2,3.252032520325203
2019,55079012200,417,11,26.378896882494004
2019,55079012300,166,3,18.072289156626507
2019,55079012400,631,7,11.093502377179082
2019,55079012600,708,6,8.474576271186441
2019,55079012700,435,2,4.597701149425287
2019,55079012800,614,1,1.6286644951140066
2019,55079012900,942,4,4.246284501061571
2019,55079013000,480,2,4.166666666666667
2019,55079013300,278,3,10.79136690647482
2019,55079013400,346,3,8.670520231213873
2019,55079013500,64,1,15.625
2019,55079013700,119,4,33.61344537815126
2019,55079014900,96,2,20.833333333333332
2019,55079015700,468,4,8.547008547008549
2019,55079015800,394,3,7.614213197969543
2019,55079015900,493,4,8.113590263691684
2019,55079016000,509,4,7.858546168958742
2019,55079016100,617,8,12.965964343598054
2019,55079016200,537,4,7.4487895716946
2019,55079016300,762,6,7.874015748031496
2019,55079016400,647,6,9.27357032457496
2019,55079016500,381,5,13.123359580052494
2019,55079016600,346,5,14.45086705202312
2019,55079016700,427,5,11.7096018735363
2019,55079016800,480,3,6.25
2019,55079016900,617,5,8.103727714748784
2019,55079017000,950,4,4.2105263157894735
2019,55079017100,484,7,14.462809917355372
2019,55079017200,496,1,2.0161290322580645
2019,55079017300,666,7,10.510510510510512
2019,55079017400,405,4,9.876543209876543
2019,55079017500,605,4,6.6115702479338845
2019,55079017600,435,4,9.195402298850574
2019,55079018000,694,1,1.440922190201729
2019,55079018200,525,1,1.9047619047619047
2019,55079018400,427,3,7.02576112412178
2019,55079018500,606,1,1.6501650165016502
2019,55079018600,428,2,4.672897196261682
2019,55079018700,513,7,13.64522417153996
2019,55079018800,343,3,8.746355685131196
2019,55079018900,371,6,16.172506738544474
2019,55079019000,1353,5,3.695491500369549
2019,55079019200,1145,3,2.6200873362445414
2019,55079019300,973,6,6.166495375128468
2019,55079019400,861,1,1.1614401858304297
2019,55079019500,1025,4,3.902439024390244
2019,55079019600,998,2,2.004008016032064
2019,55079019700,1340,3,2.238805970149254
2019,55079019800,1599,6,3.75234521575985
2019,55079019900,1009,2,1.9821605550049552
2019,55079020000,633,4,6.3191153238546605
2019,55079020100,709,6,8.462623413258111
2019,55079020200,955,4,4.188481675392671
2019,55079020300,1128,5,4.432624113475177
2019,55079020400,625,2,3.2
2019,55079020500,639,4,6.259780907668231
2019,55079020600,1245,5,4.016064257028112
2019,55079020700,1421,4,2.8149190710767065
2019,55079020800,1073,6,5.591798695246971
2019,55079020900,834,3,3.5971223021582737
2019,55079021000,787,2,2.5412960609911055
2019,55079021100,520,3,5.769230769230769
2019,55079021200,470,2,4.25531914893617
2019,55079021300,314,4,12.738853503184714
2019,55079021400,411,1,2.4330900243309004
2019,55079021500,935,7,7.4866310160427805
2019,55079021600,1235,4,3.2388663967611335
2019,55079021700,1867,8,4.284949116229245
2019,55079185400,299,7,23.41137123745819
2019,55079185500,287,9,31.358885017421603
2019,55079185600,326,2,6.134969325153374
2019,55079185700,405,7,17.28395061728395
2019,55079185800,384,6,15.625
2019,55079185900,234,1,4.273504273504274
2019,55079186100,270,6,22.22222222222222
2019,55079186200,207,3,14.492753623188406
2019,55079186600,405,5,12.345679012345679
2019,55079187000,511,1,1.9569471624266144
2020,55079000101,629,6,9.538950715421302
2020,55079000102,1077,5,4.642525533890436
2020,55079000201,952,3,3.1512605042016806
2020,55079000202,1506,1,0.6640106241699867
2020,55079000301,672,1,1.488095238095238
2020,55079000302,574,3,5.226480836236934
2020,55079000303,479,1,2.08768267223382
2020,55079000304,1060,6,5.660377358490566
2020,55079000400,373,2,5.361930294906166
2020,55079000501,752,1,1.3297872340425532
2020,55079000502,453,2,4.415011037527594
2020,55079000600,1471,7,4.7586675730795385
2020,55079000700,1028,6,5.836575875486381
2020,55079000800,1308,3,2.293577981651376
2020,55079000900,654,1,1.529051987767584
2020,55079001000,982,4,4.0733197556008145
2020,55079001100,512,2,3.90625
2020,55079001200,466,1,2.1459227467811157
2020,55079001300,910,2,2.197802197802198
2020,55079001400,328,2,6.097560975609756
2020,55079001500,598,2,3.3444816053511706
2020,55079001700,958,5,5.219206680584551
2020,55079001800,576,2,3.472222222222222
2020,55079001900,829,5,6.031363088057901
2020,55079002000,688,4,5.813953488372093
2020,55079002100,556,3,5.39568345323741
2020,55079002200,576,1,1.736111111111111
2020,55079002300,1104,6,5.434782608695652
2020,55079002500,540,2,3.7037037037037037
2020,55079002600,808,2,2.4752475247524752
2020,55079002700,599,3,5.0083472454090145
2020,55079002800,558,1,1.7921146953405018
2020,55079002900,653,2,3.0627871362940278
2020,55079003000,1199,6,5.004170141784821
2020,55079003100,1056,8,7.575757575757576
2020,55079003200,848,1,1.1792452830188678
2020,55079003300,1148,3,2.613240418118467
2020,55079003400,1425,3,2.1052631578947367
2020,55079003500,1047,4,3.8204393505253105
2020,55079003600,547,1,1.8281535648994516
2020,55079003700,775,2,2.5806451612903225
2020,55079003800,667,4,5.997001499250374
2020,55079003900,779,2,2.567394094993581
2020,55079004000,557,1,1.7953321364452424
2020,55079004100,785,6,7.643312101910828
2020,55079004200,662,5,7.552870090634442
2020,55079004300,1448,8,5.524861878453039
2020,55079004400,448,3,6.696428571428571
2020,55079004500,606,3,4.9504950495049505
2020,55079004600,722,6,8.310249307479225
2020,55079004700,1013,8,7.897334649555774
2020,55079004800,975,6,6.153846153846154
2020,55079004900,1188,2,1.6835016835016834
2020,55079005000,1363,2,1.467351430667645
2020,55079005100,732,2,2.73224043715847
2020,55079005200,570,3,5.263157894736842
2020,55079005300,710,2,2.8169014084507045
2020,55079005400,1374,4,2.911208151382824
2020,55079005500,1206,1,0.8291873963515755
2020,55079005600,782,1,1.278772378516624
2020,55079005800,966,3,3.105590062111801
2020,55079005900,924,2,2.1645021645021645
2020,55079006000,515,3,5.825242718446602
2020,55079006100,560,3,5.357142857142857
2020,55079006200,517,6,11.60541586073501
2020,55079006300,503,6,11.928429423459244
2020,55079006400,490,6,12.244897959183673
2020,55079006500,568,3,5.28169014084507
2020,55079006600,616,4,6.493506493506494
2020,55079006700,291,5,17.182130584192443
2020,55079006800,562,2,3.558718861209964
2020,55079006900,503,1,1.9880715705765406
2020,55079007100,508,1,1.968503937007874
2020,55079007200,812,2,2.4630541871921183
2020,55079007300,564,1,1.7730496453900708
2020,55079007400,439,1,2.277904328018223
2020,55079007700,506,2,3.952569169960474
2020,55079008400,268,3,11.194029850746269
2020,55079008600,307,2,6.514657980456026
2020,55079008700,306,3,9.803921568627452
2020,55079008800,397,1,2.5188916876574305
2020,55079008900,255,5,19.607843137254903
2020,55079009000,410,4,9.75609756097561
2020,55079009100,522,2,3.8314176245210727
2020,55079009300,726,2,2.7548209366391188
2020,55079009400,749,1,1.335113484646195
2020,55079009500,625,1,1.6
2020,55079009600,404,1,2.4752475247524752
2020,55079009700,306,2,6.5359477124183005
2020,55079009800,254,2,7.874015748031496
2020,55079009900,300,1,3.3333333333333335
2020,55079010600,289,1,3.4602076124567476
2020,55079011000,561,1,1.7825311942959001
2020,55079011400,311,1,3.215434083601286
2020,55079012200,418,1,2.3923444976076556
2020,55079012300,169,2,11.834319526627219
2020,55079012400,628,2,3.1847133757961785
2020,55079012600,708,1,1.4124293785310735
2020,55079012700,435,1,2.2988505747126435
2020,55079012800,616,1,1.6233766233766236
2020,55079012900,941,1,1.0626992561105206
2020,55079013400,348,3,8.620689655172413
2020,55079013500,65,1,15.384615384615385
2020,55079013700,116,1,8.620689655172413
2020,55079014400,397,1,2.5188916876574305
2020,55079015700,469,1,2.1321961620469083
2020,55079015800,396,1,2.5252525252525255
2020,55079015900,493,1,2.028397565922921
2020,55079016000,508,3,5.905511811023622
2020,55079016100,616,1,1.6233766233766236
2020,55079016200,538,1,1.858736059479554
2020,55079016300,762,2,2.6246719160104988
2020,55079016400,648,1,1.5432098765432098
2020,55079016700,427,1,2.34192037470726
2020,55079016800,479,3,6.263048016701462
2020,55079017000,952,1,1.050420168067227
2020,55079017200,497,1,2.012072434607646
2020,55079017400,406,2,4.926108374384237
2020,55079017500,606,3,4.9504950495049505
2020,55079018100,732,3,4.0983606557377055
2020,55079018200,526,2,3.802281368821293
2020,55079018300,668,1,1.4970059880239521
2020,55079018400,427,1,2.34192037470726
2020,55079018500,607,1,1.6474464579901154
2020,55079018700,514,2,3.8910505836575875
2020,55079018800,346,1,2.890173410404624
2020,55079019000,1352,4,2.9585798816568047
2020,55079019200,1145,1,0.8733624454148472
2020,55079019400,861,1,1.1614401858304297
2020,55079019600,998,1,1.002004008016032
2020,55079019800,1599,4,2.5015634771732334
2020,55079019900,1010,1,0.9900990099009901
2020,55079020000,636,1,1.5723270440251573
2020,55079020100,708,3,4.237288135593221
2020,55079020200,955,1,1.0471204188481678
2020,55079020300,1130,1,0.8849557522123894
2020,55079020400,625,3,4.8
2020,55079020600,1245,2,1.606425702811245
2020,55079020700,1422,2,1.4064697609001406
2020,55079020800,1076,1,0.929368029739777
2020,55079020900,834,5,5.995203836930456
2020,55079021000,786,1,1.272264631043257
2020,55079021100,519,1,1.9267822736030829
2020,55079021400,411,2,4.866180048661801
2020,55079021600,1233,2,1.6220600162206003
2020,55079021700,1867,2,1.0712372790573113
2020,55079021800,474,1,2.109704641350211
2020,55079185400,299,2,6.688963210702341
2020,55079185500,287,2,6.968641114982578
2020,55079185800,382,3,7.853403141361256
2020,55079185900,234,1,4.273504273504274
2020,55079186200,207,2,9.66183574879227
2020,55079186300,216,1,4.62962962962963
2020,55079187400,952,2,2.100840336134454
2021,55079000101,629,1,1.589825119236884
2021,55079000102,1078,6,5.565862708719852
2021,55079000201,953,4,4.197271773347325
2021,55079000202,1508,4,2.6525198938992043
2021,55079000301,672,1,1.488095238095238
2021,55079000302,574,3,5.226480836236934
2021,55079000303,479,2,4.17536534446764
2021,55079000304,1059,3,2.8328611898017
2021,55079000400,372,2,5.376344086021506
2021,55079000600,1472,4,2.717391304347826
2021,55079000700,1028,10,9.72762645914397
2021,55079000800,1308,2,1.529051987767584
2021,55079000900,655,2,3.0534351145038165
2021,55079001000,987,2,2.026342451874367
2021,55079001100,512,4,7.8125
2021,55079001300,911,2,2.1953896816684964
2021,55079001400,329,1,3.0395136778115504
2021,55079001500,599,2,3.33889816360601
2021,55079001600,607,3,4.942339373970346
2021,55079001800,577,3,5.199306759098787
2021,55079001900,831,3,3.6101083032490977
2021,55079002000,695,5,7.194244604316547
2021,55079002100,556,4,7.194244604316547
2021,55079002200,578,1,1.7301038062283738
2021,55079002300,1108,5,4.512635379061372
2021,55079002400,504,3,5.952380952380952
2021,55079002500,539,6,11.131725417439704
2021,55079002600,816,5,6.127450980392156
2021,55079002700,601,5,8.319467554076539
2021,55079002800,561,2,3.5650623885918002
2021,55079002900,655,6,9.160305343511451
2021,55079003000,1202,8,6.655574043261232
2021,55079003100,1055,6,5.687203791469194
2021,55079003200,849,1,1.1778563015312131
2021,55079003300,1150,5,4.3478260869565215
2021,55079003400,1427,6,4.204625087596356
2021,55079003500,1048,4,3.8167938931297707
2021,55079003600,547,5,9.140767824497258
2021,55079003700,774,2,2.5839793281653747
2021,55079003800,667,6,8.995502248875562
2021,55079003900,781,2,2.560819462227913
2021,55079004000,558,6,10.752688172043012
2021,55079004100,789,3,3.802281368821293
2021,55079004200,663,5,7.541478129713424
2021,55079004300,1456,13,8.928571428571429
2021,55079004400,455,3,6.593406593406593
2021,55079004500,605,10,16.528925619834713
2021,55079004600,718,9,12.534818941504177
2021,55079004700,1017,21,20.64896755162242
2021,55079004800,978,10,10.224948875255624
2021,55079004900,1188,7,5.892255892255893
2021,55079005000,1365,4,2.93040293040293
2021,55079005100,733,1,1.364256480218281
2021,55079005200,570,2,3.5087719298245617
2021,55079005300,710,1,1.4084507042253522
2021,55079005400,1375,4,2.9090909090909087
2021,55079005600,782,1,1.278772378516624
2021,55079005700,854,1,1.17096018735363
2021,55079005800,966,3,3.105590062111801
2021,55079005900,928,3,3.2327586206896552
2021,55079006000,519,5,9.633911368015413
2021,55079006100,562,9,16.014234875444842
2021,55079006200,529,5,9.45179584120983
2021,55079006300,519,9,17.341040462427745
2021,55079006400,492,10,20.32520325203252
2021,55079006500,576,10,17.36111111111111
2021,55079006600,616,10,16.233766233766232
2021,55079006700,291,4,13.745704467353951
2021,55079006800,564,11,19.50354609929078
2021,55079006900,512,9,17.578125
2021,55079007000,553,2,3.6166365280289328
2021,55079007100,509,3,5.893909626719057
2021,55079007600,407,1,2.457002457002457
2021,55079007800,558,2,3.5842293906810037
2021,55079008000,424,2,4.716981132075471
2021,55079008400,269,4,14.869888475836431
2021,55079008500,212,4,18.867924528301884
2021,55079008600,306,6,19.607843137254903
2021,55079008700,309,9,29.12621359223301
2021,55079008800,397,16,40.30226700251889
2021,55079008900,260,6,23.076923076923077
2021,55079009000,423,2,4.7281323877068555
2021,55079009100,525,3,5.714285714285714
2021,55079009200,366,1,2.73224043715847
2021,55079009300,725,1,1.379310344827586
2021,55079009400,749,3,4.005340453938585
2021,55079009500,625,1,1.6
2021,55079009600,405,3,7.407407407407407
2021,55079009700,311,1,3.215434083601286
2021,55079009800,273,2,7.326007326007326
2021,55079009900,310,2,6.451612903225806
2021,55079010600,292,1,3.4246575342465753
2021,55079010700,696,1,1.4367816091954022
2021,55079010800,398,1,2.512562814070352
2021,55079011200,622,1,1.607717041800643
2021,55079012300,168,2,11.904761904761903
2021,55079012500,568,1,1.7605633802816902
2021,55079012600,708,2,2.824858757062147
2021,55079012700,434,2,4.608294930875576
2021,55079012800,616,1,1.6233766233766236
2021,55079012900,942,4,4.246284501061571
2021,55079013300,280,1,3.571428571428571
2021,55079013400,346,3,8.670520231213873
2021,55079013600,190,3,15.789473684210527
2021,55079013700,118,1,8.474576271186441
2021,55079015700,470,2,4.25531914893617
2021,55079015800,396,2,5.050505050505051
2021,55079016000,509,1,1.9646365422396854
2021,55079016100,617,2,3.2414910858995136
2021,55079016200,539,2,3.7105751391465676
2021,55079016300,764,3,3.926701570680628
2021,55079016400,654,5,7.6452599388379205
2021,55079016500,380,1,2.631578947368421
2021,55079016600,344,1,2.9069767441860463
2021,55079016700,430,2,4.651162790697675
2021,55079016800,479,2,4.17536534446764
2021,55079016900,613,1,1.6313213703099512
2021,55079017000,954,3,3.1446540880503147
2021,55079017300,667,2,2.998500749625187
2021,55079017400,405,8,19.753086419753085
2021,55079017500,606,3,4.9504950495049505
2021,55079017600,434,1,2.304147465437788
2021,55079017900,689,1,1.4513788098693758
2021,55079018000,704,2,2.840909090909091
